X,Y,Timestamp,ID,scalerank,featurecla,labelrank,country,sov_a3,adm0_dif,level,type,admin,adm0_a3,geou_dif,geounit,gu_a3,su_dif,subunit,su_a3,brk_diff,name,name_long,brk_a3,brk_name,brk_group,abbrev,postal,formal_en,formal_fr,note_adm0,note_brk,name_sort,name_alt,mapcolor7,mapcolor8,mapcolor9,mapcolor13,pop_est,gdp_md_est,pop_year,lastcensus,gdp_year,economy,income_grp,wikipedia,fips_10,iso_a2,iso_a3,iso_n3,un_a3,wb_a2,wb_a3,woe_id,adm0_a3_is,adm0_a3_us,adm0_a3_un,adm0_a3_wb,continent,region_un,subregion,region_wb,name_len,long_len,abbrev_len,tiny,homepart
-1.1983,52.5099,2020/07/15 13:31:57+00,Tr1mXd7DHG7I,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-1.198,52.51,2020/07/15 13:56:10+00,JzGwk7QeaEob,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-1.1985,52.5098,2020/07/15 19:41:31+00,u8YOQYxkZS8H,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-0.1774,51.488,2020/07/16 03:08:35+00,MMz7TDcje6Kl,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-0.1773,51.488,2020/07/16 03:28:07+00,s4IViwK0uonk,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-3.4366,54.4184,2020/07/16 08:47:57+00,jgd3FC6tvhpV,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-1.49,52.9224,2020/07/16 11:00:43+00,PodWo4DCfLa0,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-1.49,52.9225,2020/07/16 11:01:05+00,fnqajUVzLvvH,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
1.3759,52.6733,2020/07/16 13:03:55+00,pGzvi5cETDII,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
4.4418,51.2552,2020/07/17 08:52:38+00,2o0TvEH5c33P,"1",Admin-0 country,2,Belgium,BEL,0,2,Sovereign country,Belgium,BEL,0,Belgium,BEL,0,Belgium,BEL,0,Belgium,Belgium,BEL,Belgium,,Belg.,B,Kingdom of Belgium,,,,Belgium,,3,2,1,8,10414336,389300,,2011,,2. Developed region: nonG7,1. High income: OECD,,,BE,BEL,"056","056",BE,BEL,,BEL,BEL,,,Europe,Europe,Western Europe,Europe & Central Asia,7,7,5,,1
-4.1714,51.6065,2020/07/17 08:54:02+00,SInMtu5e9jsP,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-4.6164,55.4728,2020/07/17 12:55:33+00,erpl3TlgdgvB,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-1.8843,50.8539,2020/07/17 13:12:41+00,WFp4QzUSXQZt,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-1.5703,53.7781,2020/07/17 19:25:10+00,Mg14J8xv0gwD,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-1.4901,52.9224,2020/07/17 20:06:59+00,waXJ8DfmGrNA,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-1.49,52.9225,2020/07/17 20:36:45+00,bcJN45jmg9A5,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-0.2131,51.103,2020/07/18 08:45:02+00,Eub8htNsfWqV,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-5.8327,54.6043,2020/07/18 09:16:37+00,lwCAjPEOUxI8,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-5.8327,54.6043,2020/07/18 09:16:37+00,cNeE4dITjt7F,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
31.8742,49.1854,2020/07/18 10:20:29+00,hn90N8Y3pKxl,"1",Admin-0 country,3,Ukraine,UKR,0,2,Sovereign country,Ukraine,UKR,0,Ukraine,UKR,0,Ukraine,UKR,0,Ukraine,Ukraine,UKR,Ukraine,,Ukr.,UA,Ukraine,,,,Ukraine,,5,1,6,3,45700395,339800,,2001,,6. Developing region,4. Lower middle income,,,UA,UKR,"804","804",UA,UKR,,UKR,UKR,,,Europe,Europe,Eastern Europe,Europe & Central Asia,7,7,4,,1
8.7539,53.0926,2020/07/18 10:24:25+00,EhtoJ42wSK5p,"1",Admin-0 country,2,Germany,DEU,0,2,Sovereign country,Germany,DEU,0,Germany,DEU,0,Germany,DEU,0,Germany,Germany,DEU,Germany,,Ger.,D,Federal Republic of Germany,,,,Germany,,2,5,5,1,82329758,2918000,,2011,,1. Developed region: G7,1. High income: OECD,,,DE,DEU,"276","276",DE,DEU,,DEU,DEU,,,Europe,Europe,Western Europe,Europe & Central Asia,7,7,4,,1
-0.1412,50.8284,2020/07/18 12:23:20+00,57TUR1c2piQP,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
6.9038,46.9849,2020/07/18 12:33:39+00,h0iRgiF0mn8i,"1",Admin-0 country,4,Switzerland,CHE,0,2,Sovereign country,Switzerland,CHE,0,Switzerland,CHE,0,Switzerland,CHE,0,Switzerland,Switzerland,CHE,Switzerland,,Switz.,CH,Swiss Confederation,,,,Switzerland,,5,2,7,3,7604467,316700,,2010,,2. Developed region: nonG7,1. High income: OECD,,,CH,CHE,"756","756",CH,CHE,,CHE,CHE,,,Europe,Europe,Western Europe,Europe & Central Asia,11,11,6,,1
6.9038,46.9849,2020/07/18 12:33:39+00,Lv4klhf6uCt7,"1",Admin-0 country,4,Switzerland,CHE,0,2,Sovereign country,Switzerland,CHE,0,Switzerland,CHE,0,Switzerland,CHE,0,Switzerland,Switzerland,CHE,Switzerland,,Switz.,CH,Swiss Confederation,,,,Switzerland,,5,2,7,3,7604467,316700,,2010,,2. Developed region: nonG7,1. High income: OECD,,,CH,CHE,"756","756",CH,CHE,,CHE,CHE,,,Europe,Europe,Western Europe,Europe & Central Asia,11,11,6,,1
-0.1392,50.8199,2020/07/18 14:16:03+00,T4habDc3d1U3,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
1.4754,43.5919,2020/07/19 14:00:20+00,9t5nbAWMp8H0,"1",Admin-0 country,2,France,FR1,1,2,Country,France,FRA,0,France,FRA,0,France,FRA,0,France,France,FRA,France,,Fr.,F,French Republic,,,,France,,7,5,9,11,64057792,2128000,,,,1. Developed region: G7,1. High income: OECD,,,FR,FRA,"250","250",FR,FRA,,FRA,FRA,,,Europe,Europe,Western Europe,Europe & Central Asia,6,6,3,,1
8.5394,47.3827,2020/07/19 14:03:50+00,fsBe3cS12z48,"1",Admin-0 country,4,Switzerland,CHE,0,2,Sovereign country,Switzerland,CHE,0,Switzerland,CHE,0,Switzerland,CHE,0,Switzerland,Switzerland,CHE,Switzerland,,Switz.,CH,Swiss Confederation,,,,Switzerland,,5,2,7,3,7604467,316700,,2010,,2. Developed region: nonG7,1. High income: OECD,,,CH,CHE,"756","756",CH,CHE,,CHE,CHE,,,Europe,Europe,Western Europe,Europe & Central Asia,11,11,6,,1
-3.0943,53.316,2020/07/19 17:47:23+00,E7VRDBaPa9Mx,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-3.0943,53.316,2020/07/19 17:47:23+00,b4X0zilhHtqM,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-0.3258,51.5403,2020/07/19 18:36:49+00,r9pcEwXzRr3K,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-0.026,51.5257,2020/07/20 03:48:06+00,XHxC2ouI01FO,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-3.9731,55.8126,2020/07/20 12:26:54+00,cVt47cMQ9unL,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-1.4899,52.9224,2020/07/20 14:08:00+00,CXbbaeBtF8iK,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-0.9685,51.427,2020/07/20 15:44:55+00,YoMMhTRCPUby,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
21.3164,43.5785,2020/07/20 22:09:31+00,q65D0TSlAuV2,"1",Admin-0 country,5,Republic of Serbia,SRB,0,2,Sovereign country,Republic of Serbia,SRB,0,Republic of Serbia,SRB,0,Republic of Serbia,SRB,0,Serbia,Serbia,SRB,Serbia,,Serb.,RS,Republic of Serbia,,,,Serbia,,3,3,2,10,7379339,80340,,2011,,6. Developing region,3. Upper middle income,,,RS,SRB,"688","688",YF,SRB,,SRB,SRB,,,Europe,Europe,Southern Europe,Europe & Central Asia,6,6,5,,1
-1.5009,51.7806,2020/07/21 11:23:03+00,uIo1P5nfiFiw,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-1.3897,50.9277,2020/07/21 12:49:29+00,ufO2c8aLgHhF,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-1.3083,53.1909,2020/07/21 18:46:50+00,1Xdb2bmQTAx8,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-1.1647,52.9888,2020/07/22 08:51:34+00,sGlNHIBUgvXn,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-1.1647,52.9888,2020/07/22 08:51:34+00,mqHh0k3K2PVg,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-0.9684,51.4272,2020/07/22 10:24:50+00,F507ZxC77zfr,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-7.3216,53.048,2020/07/22 10:28:02+00,V8qQ1Wu3lftY,"1",Admin-0 country,3,Ireland,IRL,0,2,Sovereign country,Ireland,IRL,0,Ireland,IRL,0,Ireland,IRL,0,Ireland,Ireland,IRL,Ireland,,Ire.,IRL,Ireland,,,,Ireland,,2,3,2,2,4203200,188400,,2011,,2. Developed region: nonG7,1. High income: OECD,,,IE,IRL,"372","372",IE,IRL,,IRL,IRL,,,Europe,Europe,Northern Europe,Europe & Central Asia,7,7,4,,1
25.3072,54.7741,2020/07/22 11:53:20+00,qn7mn5Z2Lrs5,"1",Admin-0 country,5,Lithuania,LTU,0,2,Sovereign country,Lithuania,LTU,0,Lithuania,LTU,0,Lithuania,LTU,0,Lithuania,Lithuania,LTU,Lithuania,,Lith.,LT,Republic of Lithuania,,,,Lithuania,,6,3,3,9,3555179,63330,,2011,,2. Developed region: nonG7,3. Upper middle income,,,LT,LTU,"440","440",LT,LTU,,LTU,LTU,,,Europe,Europe,Northern Europe,Europe & Central Asia,9,9,5,,1
-2.048,53.409,2020/07/22 12:04:17+00,UTtRQo9Lyj9k,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-0.9684,51.4271,2020/07/22 14:12:59+00,8gxvpHFxlFT5,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-0.9684,51.4271,2020/07/22 14:12:59+00,6t17b7nPJJzL,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-0.9684,51.4271,2020/07/22 14:12:59+00,SxiRZb7LYxRc,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-0.6452,51.5309,2020/07/22 15:43:33+00,G8FJzXv2Jyqg,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-0.9684,51.4271,2020/07/22 17:12:36+00,RquRfS9jKKQm,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
